times B04GusCalc B06GusCalc C01GusCalc C02GusCalc C03GusCalc C04GusCalc C05GusCalc C06GusCalc C07GusCalc C08GusCalc C09GusCalc C10GusCalc C11GusCalc C12GusCalc E01GusCalc E02GusCalc E03GusCalc E04GusCalc E05GusCalc E06GusCalc E07GusCalc E08GusCalc E09GusCalc E10GusCalc E11GusCalc E12GusCalc G01GusCalc G02GusCalc G03GusCalc G04GusCalc G05GusCalc G06GusCalc G07GusCalc G08GusCalc G09GusCalc G10GusCalc G11GusCalc G12GusCalc
8074 1.3822050540581323 3.751699432443511 189.5367150075464 567.7281295043797 559.203359800512 554.6297905622663 533.1602502824368 541.2320075961934 531.1723298861564 551.1049008394658 554.6881028938906 581.4667159120534 518.524353136667 148.4790996784566 185.99854644760603 541.6729066643176 571.5271139306508 536.6904767042881 568.481192947625 546.0817328582601 559.0032154340837 542.4167547853862 547.0385852090034 537.7324671938818 508.11245328930227 148.2908565139515 189.5367150075464 528.1809830041341 553.1990288076645 570.7319457721386 578.9532220411398 556.2201268792908 589.2196054575476 570.4557715962794 558.0092552359432 562.3826801077605 533.9260665961716 155.256582949509
8124 2.1867124359085737 3.751699432443511 190.5374368396876 558.5974054773258 556.6014830369446 609.4963934996089 546.0817328582601 556.6337210556981 571.6405187854721 538.9967845659165 552.3344051446944 560.1959676718518 508.8489177582597 149.87051943287508 188.90453487082823 569.4820067832445 581.0190957411902 567.9488572173461 570.0608558665486 557.6116711566871 576.6159196797689 563.9730164247851 530.9641986231902 546.2805248978881 519.8411836273572 150.28678195880767 190.73758120611586 555.778971942034 593.8653481918689 580.4727557139131 570.4895828745099 580.4727557139131 566.5573129399495 569.0735665422217 559.9971756322238 544.2926045016076 547.8708612149127 155.65416702876507
8174 1.5903363170244211 3.949157297308965 191.23794212218644 561.4380751746314 555.577456723781 537.136091074998 551.8467020074738 565.1244092449127 543.2986443034673 561.1752519476038 549.7226957854077 571.612310519063 525.4353784069576 151.25272448693323 188.81975950314933 578.6849983368445 556.4013386705165 560.792343790736 587.4304771008952 592.0270358947438 586.0062546799982 588.6232293386634 545.970996352964 576.4969149213524 526.9801168055648 151.47953419657597 192.85006386821124 569.0789763467384 558.8017002158305 558.8030710676555 546.3077566841386 580.5653437871647 552.3984513419516 561.5875119492482 612.0806900147736 559.2020074737117 539.5215955505344 156.0517511080212
8224 1.3915442773963687 3.554241567578063 192.43069435995486 557.7857855638098 574.814620381915 607.5778501909838 562.1838880681325 547.748117136753 553.4743952178512 567.8888193530287 557.8263665594855 549.4611975319372 523.1093247588424 150.44051446945332 189.42430515790863 578.3486763863806 565.6079795262158 564.1371199205852 542.0218390556553 582.2618840705658 564.8471567634233 559.7930468935454 573.6150974341267 543.798959839444 524.8109846180586 149.45980707395492 192.73902487039828 594.2286239254544 552.9577588864909 519.4435995481012 536.231995771484 539.3228035109064 565.9609368210655 534.1235244610372 524.2506312177646 551.0515338489615 529.3832015295037 158.11404947831218
8274 1.1847471891926846 3.554241567578063 194.34017980182423 561.2198828348676 539.3228035109064 536.7385069957419 572.3222820891632 522.4254801425219 535.7864689284075 577.5642547314355 535.1108137853646 532.7626662031806 512.9955329204345 151.4212218649518 192.15101452489188 558.8017002158305 547.1946978148171 583.4546363083342 550.7099851097346 553.399173174093 552.9160660827142 560.0039372662247 535.3082716502299 556.6337210556984 519.1744865148631 151.45018235179876 194.140035435396 548.4521565583768 550.7410914857068 569.7379855739983 566.4085569919285 562.605814029792 563.6065358619333 599.5567915182063 546.0817328582601 570.7319457721385 542.191088654111 157.64208742504564
8325 0.7951681585122108 3.159325837847172 194.94061290110898 567.7281295043798 553.2382462848701 585.6413487442428 550.6539497697055 585.8574850557848 570.2112999540653 573.4176395692616 539.5852090032157 593.9906144086208 520.9517684887459 152.4019292604502 191.84248777694575 583.8211168711858 537.7324671938819 550.7099851097348 558.6056313548276 596.1773268445296 575.1244328943313 582.5007013530718 557.6210103800257 559.7930468935452 534.9493786390894 152.24001381126044 194.94061290110898 573.7138263665595 593.865348191869 558.2080472755715 549.5964302119564 562.8059583962204 596.6303563225935 579.3413755152247 564.171808464413 572.5210741287912 545.08777266012 161.01065938422235
8375 1.7771207837890342 4.146615162174413 196.54176783253493 567.9310344827586 567.6094231904983 532.7626662031806 549.5964302119561 580.9210384341482 562.162541271931 531.1616564880553 547.9455750016184 546.6781089771445 515.3650272988198 152.5980707395498 194.1800643086817 568.8774611284854 572.6130323512041 549.262405492309 529.3845357042666 532.7626662031806 548.9274545214288 517.0580950725647 547.5506592718875 532.9387772718443 512.5697224227312 154.85899887025286 197.14220093181962 538.8516936087741 556.9880632515526 570.9307378117668 549.1961414790998 561.004659098366 536.1421308768575 567.3524810984617 556.0213348396628 531.3711219257845 517.8532632310767 160.02759190058228
8425 1.5903363170244216 3.35678370271262 197.54248966467617 583.185041624455 582.4201063061882 550.4551577300772 566.3585209003214 584.8701957314571 560.0039372662247 529.385852090032 540.5659163987137 528.9896199745353 520.8938475150522 153.5787781350482 195.39749417895558 557.7857855638099 535.5863245619792 564.9669766229252 591.6267471618875 563.0061027626484 578.3486763863806 548.0696532545405 564.926951380047 548.8648214130528 512.0882940818633 156.71303891331448 197.14220093181962 556.3654507151571 574.9229176760781 611.2408950718552 580.2185182754772 585.6224161690401 552.9988844412363 545.6841487790042 548.3404907313493 571.0118774197782 538.5276353523941 160.82276005909446
8475 1.7771207837890353 3.3794646736768947 199.14364459610206 537.6981927042909 553.8346224037541 546.6781089771445 566.9548970192058 550.6539497697055 579.0176520769079 534.913355920499 562.5574570016615 562.5814721473887 526.0037368558269 154.75562700964636 195.80330413571352 554.3683654142627 583.6209725047578 553.039454245242 593.5930303293646 538.1882013255464 553.5623045412501 548.8648214130528 547.9455750016186 562.0053809305073 526.2025288954549 156.2505431476492 199.90309650706953 566.257763291195 566.2084126255005 574.8146203819148 563.6065358619334 533.3847365312685 552.0454940471017 559.5995915529677 554.0334144433824 586.6231380011811 530.1824266684164 163.91823610473133
8525 1.579662918923587 3.35678370271262 200.50764216182887 549.128969739682 554.1668501960092 571.924698009907 534.353002520205 551.4998165691965 542.9916661198242 544.1938755691749 525.8553054662378 543.3919548526806 514.3777379744922 156.9790025680313 197.42654396274528 559.0032154340837 587.8240041997506 568.54523333623 541.5095159468149 579.6180851761928 610.946889899102 550.0575736508214 561.1752519476038 556.6337210556984 525.237920542092 155.59679751397306 201.51521825309433 561.0183676166145 544.9931097841068 587.0234267340379 576.8160640461971 578.0169302447669 584.6473885461023 556.0213348396628 559.4007995133395 556.2011943040882 527.180261171993 163.91823610473128
8576 2.3855044755366315 3.9491572973089673 201.54537699324104 567.5252245260007 551.5978738762387 560.792343790736 554.0334144433823 552.2896480286586 570.1355696532545 524.8430048123612 533.897106109325 562.3826801077606 506.4794233798744 157.768834027493 198.84687881139814 541.9909442876829 552.3984513419516 588.0268532197792 559.0032154340836 559.9971756322238 559.2061204124627 551.0515338489616 550.8527418093336 554.8285826018945 518.2508473103328 157.8408794646737 203.51369331411468 551.4957312340614 530.5895696603973 531.383292866986 539.2547240452803 537.2395718627495 529.78078560876 527.3952811332234 548.2684452941687 554.3998950062343 533.3847365312687 164.11838047115955
8626 2.18671243590858 3.5305466237942094 204.940976963397 610.3895960886229 596.4302119561652 583.2558442687059 623.7693951099509 599.2846198666349 584.0212612376139 657.1397742722112 597.2508038585212 581.8642999913096 562.1625412719308 158.55866548695482 200.47011863843 616.4350526362157 619.6469584618413 615.4601546884504 620.0323715998957 596.7737029634137 632.0559091803925 631.2727939748376 623.337620578778 644.6825845137744 606.7133049448162 159.23242374207004 203.74696502395173 640.9768266991906 627.3168744218826 593.2279020933133 601.6339654832996 579.017652076908 662.3750760406709 666.7485009124882 609.8939775788651 580.8703397931695 579.5388333800902 165.9196797690137
8676 2.1720365135199318 3.949157297308965 203.54682065752354 537.6426022992555 563.6065358619333 554.6297905622664 533.3590423220647 549.3922829581995 551.3977295098103 587.8360128617363 537.48030816375 555.2515160016403 511.02095427177966 159.54595481128214 199.50006607056332 547.113817557151 551.9501827952253 573.3162422873032 549.4611975319372 526.9801168055648 549.7335153944413 533.5578343616928 567.7500651777178 537.5336751542538 528.5880333709915 158.36120762208935 205.34400739990315 546.3077566841386 563.4365502356516 575.2149091147714 541.6729066643175 539.9191796297907 585.0449726253585 545.5760806232333 558.2080472755713 548.9959971126716 549.1961414790999 167.66066158657446
8726 2.385504475536627 3.949157297308956 206.7546139276747 590.0365590450601 582.0198175733315 572.521074128791 585.2437646649864 581.3159541638792 562.0053809305074 567.9488572173459 589.209003215434 563.7422041908542 550.9074429746004 161.1256177302057 201.31370303484124 578.3486763863806 614.8434936675636 549.8587816111931 567.5512731380898 617.6468671243592 565.9019846989688 549.8587816111931 566.5066142989705 574.9065786043278 529.3832015295037 161.22034413835058 207.56067480068717 597.5551613260895 604.5456547592829 563.8066802283616 584.7971633704798 586.4229936347529 607.6382964761468 611.6831059355176 598.1652472408099 580.4727557139132 565.3645607021813 168.52155653258086
8777 2.5842965151646786 4.738988756770747 206.54898615394708 620.2805189045349 585.6224161690401 590.6260253297459 608.3036412618408 622.7821057856236 629.8543211496817 585.2651114611883 539.6523446772698 572.9186582080473 541.9071000260712 162.6118884157469 203.9195032708726 598.2986829934371 565.6532176364358 597.8312225211628 619.8471028282698 624.250278889691 600.7168656124741 620.827539758408 540.639634001597 577.6166415119102 536.987335126977 162.41309637611886 209.39793768710507 600.598736001774 638.803241862309 584.8218387033271 666.0077963264765 647.8714266836982 583.6534283479621 572.8131767176324 585.8401407838707 582.6202506726162 574.6144760154864 169.47429855085235
8826 1.7771207837890297 4.146615162174408 207.14941925323186 543.4865436285955 558.8030710676553 538.7264273920223 540.1179716694187 525.8302941366882 552.6418701659858 556.4189189189188 560.5723472668808 541.1119318675588 549.3277800556765 161.91544918966744 203.51369331411468 532.8062370611815 557.1895784698057 563.4063914955047 544.6901885808637 526.2025288954551 556.1625457367778 557.4020605026575 552.8820216232546 528.1904492917356 524.0158164595463 163.20826453463113 209.19503270872613 543.3795320989022 557.802349235514 556.8016274033729 546.7107871206448 545.9938316162479 557.0152950378031 531.7835815998425 538.9252194316502 533.7850252641251 537.93125923351 169.92256709757856
8877 2.961867972981718 4.541530891905299 210.38188785623043 565.9019846989688 562.2055252969354 598.1652472408099 577.8884591987485 524.2506312177649 557.015295037803 578.3540861908976 539.2574289475386 571.9246980099069 543.4040441097131 164.40101677239937 205.54274309790443 561.2198828348677 560.39475971148 589.4183974971756 580.0751716346572 578.4848353176328 563.0335197991454 557.2019161362296 572.5369774919614 560.5935517511081 519.6423915877293 164.00343269314328 209.57582698321806 567.7281295043797 562.2274589261332 559.4035041669399 565.2501871999294 554.2322064830103 564.171808464413 565.6079795262156 563.2062471290767 552.7987400748082 532.1838703326989 170.32285583043506
8927 2.186712435908579 3.777048752932995 210.18037263797737 522.2774143474886 516.2819891644276 536.1421308768575 542.3046841053272 528.1997885150736 534.5517945598331 535.5057295150954 533.1362351367098 541.7083079864432 504.50484473121986 163.495112108591 206.3543630114203 515.6774435096683 540.866845791305 543.5920992191088 542.7022681845833 532.1662900842964 550.0753963854087 525.9793949734236 540.6396340015968 529.1844094898756 499.96197966455196 163.60584861388716 209.77734220147119 512.2516847993656 528.9774479143725 521.5762189120023 526.5592652953354 527.3804055384212 513.0822542800034 570.2112999540653 517.6544711914486 516.1723210184394 501.7619266356059 170.32285583043512
8977 2.584296515164679 4.146615162174404 210.55187348251204 587.2070074287615 591.850196009338 580.0751716346573 589.6171895368036 574.7998446233196 564.966976622925 565.3645607021815 557.8184682448912 584.4485965064745 582.0630920309376 165.0747750275147 207.97760283845213 575.7289785490905 574.0140429162019 567.6094231904979 592.4002780915964 539.7893562569722 594.9173966071629 595.8297788568806 573.0227238395306 577.0162084126255 559.2033598005119 165.19618493091167 211.3894639474959 571.0941285292691 564.8874598070739 589.2250147647485 574.1168568030657 544.5928210512501 587.6238598333223 571.612310519063 589.0208134179196 581.4667159120534 547.5949865476737 173.90763335242036
9027 2.1720365135199264 3.949157297308954 213.20310091177373 613.2108091441659 562.4289741443862 550.9974407769538 574.1114104458156 592.3735945963444 581.0691318327972 529.3845357042663 572.430350244934 598.9604153993221 571.7259059702789 166.0620643518419 207.97760283845213 561.6409801530102 582.4201063061881 594.7857825671331 600.4693670558275 568.1476492569739 648.6872158775917 608.7012253410967 625.3490580288741 630.1707656209263 551.0515338489615 165.99135308942382 213.86184721144247 570.2880676562568 587.2153459895169 600.1531676370904 588.021406862529 620.4475359275542 622.649123958265 603.7314243503953 588.4244372990352 587.0328930216389 546.9945534483888 174.3106637889266
9078 1.9745786486544825 3.777048752932995 212.9536058796509 619.26599401264 608.3744439060916 572.412887984776 564.9669766229254 556.816502998175 554.2322064830103 594.1507153801332 588.4244372990353 568.7440253758583 559.9905047584108 166.65443794643818 208.9921277303471 586.8123155530108 555.8009055712316 544.8889806204918 549.7965745783845 535.3469627183455 560.2206453043575 557.802349235514 559.2006732989489 566.7561049795778 537.7324671938821 166.58772920830796 213.80764656653304 574.1168568030658 570.8926133110162 541.2698762278113 567.3223195476218 558.8030710676553 547.0756930564004 560.9911358303641 554.1997506398056 576.6159196797691 574.014042916202 173.7253100597152
